Kings Deaths - by Zip Code 2013,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93202,0,,,Not applicable
93204,0,,,Not applicable
93212,8.695,1.793,56.901,Rate is unstable interpret with caution
93230,8.113,2.61,21.025,Rate may be unstable
93239,0,,,Not applicable
93242,0,,,Not applicable
93245,1.535,0.039,23.877,Rate is unstable interpret with caution
93266,0,,,Not applicable
93631,0,,,Not applicable
93656,14.697,0.372,125.897,Rate is unstable interpret with caution
California,4.793,4.577,5.015,Rate is stable
Kings,5.94,2.785,12.178,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
